ngay_cong_bo,to_chuc_phat_hanh,linh_vuc,loai_hinh,trang_thai_xep_hang,loai_y_kien,ky_han,ket_qua_xep_hang,trien_vong,ma_trai_phieu,bao_cao_vi,bao_cao_en,link_to_chuc_phat_hanh,issuer_id,to_chuc_xhtn,thoi_gian_scrape,ngay_cong_bo_dt
25/10/2024,Công ty Cổ phần Tập đoàn Gelex,,Doanh nghiệp,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,A,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/vis-rating-gex-bao-cao-ket-qua-xep-hang-tin-nhiem-25102024-pdf.35.html,https://visrating.com/rating-results/report/vis-rating-gex-rating-announcement-25102024-pdf.35.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-tap-doan-gelex.7.html,7,VIS Rating,2026-09-17 15:15:12,2024-10-25
21/10/2024,Ngân hàng TMCP An Bình,,Định chế tài chính,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,A-,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/vis-rating-abb-bao-cao-ket-qua-xep-hang-tin-nhiem-21102024-pdf.32.html,https://visrating.com/rating-results/report/vis-rating-abb-rating-announcement-21102024-pdf.32.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/ngan-hang-tmcp-an-binh.6.html,6,VIS Rating,2026-09-17 15:15:12,2024-10-21
16/09/2024,Công ty Cổ phần Tập đoàn Phượng Hoàng Xanh A&A,,Doanh nghiệp,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,A,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/vis-rating-phenikaa-bao-cao-ket-qua-xep-hang-tin-nhiem-16092024-pdf.31.html,https://visrating.com/rating-results/report/vis-rating-phenikaa-rating-announcement-16092024-pdf.31.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-tap-doan-phuong-hoang-xanh-aanda.5.html,5,VIS Rating,2026-09-17 15:15:12,2024-09-16
29/05/2024,Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An,,Doanh nghiệp,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,BBB,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/vis-rating-ha-an-bao-cao-ket-qua-xep-hang-tin-nhiem-29052024-pdf.26.html,https://visrating.com/rating-results/report/vis-rating-ha-an-rating-announcement-29052024-pdf.26.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-dau-tu-kinh-doanh-bat-dong-san-ha-an.1.html,1,VIS Rating,2026-09-17 15:15:12,2024-05-29
21/05/2024,Ngân hàng TMCP Tiên Phong,,Định chế tài chính,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,AA-,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/vis-rating-tpb-bao-cao-ket-qua-xep-hang-tin-nhiem-21052024-pdf.25.html,https://visrating.com/rating-results/report/vis-rating-tpb-rating-announcement-21052024-pdf.25.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/ngan-hang-tmcp-tien-phong.4.html,4,VIS Rating,2026-09-17 15:15:12,2024-05-21
15/05/2024,Ngân hàng TMCP Phương Đông,,Định chế tài chính,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,A+,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/vis-rating-ocb-bao-cao-ket-qua-xep-hang-tin-nhiem-15052024-pdf.24.html,https://visrating.com/rating-results/report/vis-rating-ocb-rating-announcement-15052024-pdf.24.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/ngan-hang-tmcp-phuong-dong.3.html,3,VIS Rating,2026-09-17 15:15:12,2024-05-15
08/05/2024,Ngân hàng TMCP Lộc Phát Việt Nam,,Định chế tài chính,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,A+,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-lpbank-08052024.139.html,https://visrating.com/rating-results/report/rating-announcement-lpbank-08052024.139.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/ngan-hang-tmcp-loc-phat-viet-nam.2.html,2,VIS Rating,2026-09-17 15:15:12,2024-05-08
16/09/2026,Công ty Cổ phần Tập đoàn Phượng Hoàng Xanh A&A,,Doanh nghiệp,Cập nhật,Doanh nghiệp,Dài hạn,A,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/202609_phenikaa_rating_announcement_vn.175.html,https://visrating.com/rating-results/report/202609_phenikaa_rating_announcement_en.175.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-tap-doan-phuong-hoang-xanh-aanda.5.html,5,VIS Rating,2026-09-18 08:00:19,2026-09-16
11/09/2026,Công ty Cổ phần Chứng khoán LPS,,Định chế tài chính,Giám sát theo dõi,Doanh nghiệp,Dài hạn,A-,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-chung-khoan-lps.42.html,42,VIS Rating,2026-09-18 08:00:19,2026-09-11
04/09/2026,Công ty Cổ phần Chứng khoán Tiên Phong,,Định chế tài chính,Cập nhật,Doanh nghiệp,Dài hạn,BBB+,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-tps-04092026.173.html,https://visrating.com/rating-results/report/rating-announcement-tps-04092026.173.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/tien-phong-securities-corporation.21.html,21,VIS Rating,2026-09-18 08:00:19,2026-09-04
26/08/2026,Công ty Cổ phần Tập đoàn Trường Hải,,Doanh nghiệp,Xếp hạng lần đầu,Công cụ nợ,Dài hạn,A+,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-26082026.172.html,https://visrating.com/rating-results/report/rating-announcement-26082026.172.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-tap-doan-truong-hai.41.html,41,VIS Rating,2026-09-18 08:00:19,2026-08-26
24/07/2026,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,,Doanh nghiệp,Xếp hạng lần đầu,Công cụ nợ,Dài hạn,A,Ổn định,BCML12601,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-bcm12601-24072026.171.html,https://visrating.com/rating-results/report/rating-announcement-bcm12601-24072026.171.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/tap-doan-dau-tu-va-phat-trien-cong-nghiep-becamex-ctcp.19.html,19,VIS Rating,2026-09-18 08:00:19,2026-07-24
24/07/2026,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,,Doanh nghiệp,Cập nhật,Doanh nghiệp,Dài hạn,A,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-becamex-24072026.170.html,https://visrating.com/rating-results/report/rating-announcement-becamex-24072026.170.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/tap-doan-dau-tu-va-phat-trien-cong-nghiep-becamex-ctcp.19.html,19,VIS Rating,2026-09-18 08:00:19,2026-07-24
23/07/2026,Công ty Cổ phần Container Việt Nam,,Doanh nghiệp,Xếp hạng lần đầu,Công cụ nợ,Dài hạn,A,Ổn định,VSCL12601,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-23072026.169.html,https://visrating.com/rating-results/report/rating-announcement-23072026.169.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-container-viet-nam.50.html,50,VIS Rating,2026-09-18 08:00:19,2026-07-23
23/07/2026,Công ty Cổ phần Container Việt Nam,,Doanh nghiệp,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,A,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-viconship-23072026.168.html,https://visrating.com/rating-results/report/rating-announcement-viconship-23072026.168.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-container-viet-nam.50.html,50,VIS Rating,2026-09-18 08:00:19,2026-07-23
01/07/2026,Công ty Cổ phần Chứng khoán AIS,,Định chế tài chính,Cập nhật,Doanh nghiệp,Dài hạn,A-,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-chung-khoan-ais-01072026.167.html,https://visrating.com/rating-results/report/rating-announcement-ais-securities-01072026.167.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-chung-khoan-ais.18.html,18,VIS Rating,2026-09-18 08:00:19,2026-07-01
24/06/2026,Công ty TNHH Đầu tư StarBay Hà Nội,,Doanh nghiệp,Xếp hạng lần đầu,Công cụ nợ,Dài hạn,BB-,Ổn định,STA12601,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-24062026.165.html,https://visrating.com/rating-results/report/rating-announcement-24062026.165.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-tnhh-dau-tu-starbay-ha-noi.49.html,49,VIS Rating,2026-09-18 08:00:19,2026-06-24
24/06/2026,Công ty Cổ phần Nước Aqua One,,Doanh nghiệp,Giám sát theo dõi,Công cụ nợ,Dài hạn,BBB+,Ổn định,AQ112501,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-nuoc-aqua-one.33.html,33,VIS Rating,2026-09-18 08:00:19,2026-06-24
24/06/2026,Công ty Cổ phần Nước Aqua One,,Doanh nghiệp,Giám sát theo dõi,Doanh nghiệp,Dài hạn,BBB+,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-nuoc-aqua-one.33.html,33,VIS Rating,2026-09-18 08:00:19,2026-06-24
24/06/2026,Công ty Cổ phần Tập đoàn Trường Hải,,Doanh nghiệp,Giám sát theo dõi,Doanh nghiệp,Dài hạn,A-,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-tap-doan-truong-hai.41.html,41,VIS Rating,2026-09-18 08:00:19,2026-06-24
23/06/2026,Công ty TNHH Đầu tư StarBay Hà Nội,,Doanh nghiệp,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,BB-,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-starbay-23062026.159.html,https://visrating.com/rating-results/report/rating-announcement-starbay-23062026.159.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-tnhh-dau-tu-starbay-ha-noi.49.html,49,VIS Rating,2026-09-18 08:00:19,2026-06-23
23/06/2026,Công ty Cổ phần VinaLiving Holdings,,Doanh nghiệp,Giám sát theo dõi,Doanh nghiệp,Dài hạn,BBB+,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-vinaliving-holdings.40.html,40,VIS Rating,2026-09-18 08:00:19,2026-06-23
17/06/2026,Công ty Cổ phần Chứng khoán BIDV,,Định chế tài chính,Giám sát theo dõi,Doanh nghiệp,Dài hạn,A+,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-chung-khoan-bidv.39.html,39,VIS Rating,2026-09-18 08:00:19,2026-06-17
16/06/2026,Công ty TNHH Greenland Phố Hoa,,Doanh nghiệp,Xếp hạng lần đầu,Công cụ nợ,Dài hạn,A,Ổn định,GPH12601,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-16062026.156.html,https://visrating.com/rating-results/report/rating-announcement-16062026.156.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-tnhh-greenland-pho-hoa.48.html,48,VIS Rating,2026-09-18 08:00:19,2026-06-16
16/06/2026,Công ty TNHH Greenland Phố Hoa,,Doanh nghiệp,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,BB-,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-greenland-pho-hoa-16062026.155.html,https://visrating.com/rating-results/report/rating-announcement-greenland-pho-hoa-16062026.155.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-tnhh-greenland-pho-hoa.48.html,48,VIS Rating,2026-09-18 08:00:19,2026-06-16
16/06/2026,Công ty Cổ phần Chứng khoán Thiên Việt,,Định chế tài chính,Giám sát theo dõi,Doanh nghiệp,Dài hạn,A-,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-cp-phan-chung-khoan-thien-viet.36.html,36,VIS Rating,2026-09-18 08:00:19,2026-06-16
11/06/2026,Công ty Tài chính tín dụng tiêu dùng TNHH MB Shinsei,,Định chế tài chính,Kết thúc,Doanh nghiệp,Dài hạn,WR,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-mcredit-11062026.153.html,https://visrating.com/rating-results/report/rating-announcement-mcredit-11062026.153.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-tai-chinh-tin-dung-tieu-dung-tnhh-mb-shinsei.17.html,17,VIS Rating,2026-09-18 08:00:19,2026-06-11
10/06/2026,Công ty Cổ phần TNG Land,,Doanh nghiệp,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,BBB,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-tng-land-10062026.152.html,https://visrating.com/rating-results/report/rating-announcement-tng-land-10062026.152.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-tng-land.47.html,47,VIS Rating,2026-09-18 08:00:19,2026-06-10
05/06/2026,Công ty Cổ phần Tổng Công ty Cổ phần Địa ốc Sài Gòn,,Doanh nghiệp,Giám sát theo dõi,Doanh nghiệp,Dài hạn,BBB+,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-tong-cong-ty-co-phan-dia-oc-sai-gon.35.html,35,VIS Rating,2026-09-18 08:00:19,2026-06-05
04/06/2026,Công ty Cổ phần Tasco,,Doanh nghiệp,Giám sát theo dõi,Doanh nghiệp,Dài hạn,BBB+,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-tasco.8.html,8,VIS Rating,2026-09-18 08:00:19,2026-06-04
01/06/2026,Công ty Cổ phần Chứng khoán VPBank,,Định chế tài chính,Giám sát theo dõi,Doanh nghiệp,Dài hạn,A,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-chung-khoan-vpbank.23.html,23,VIS Rating,2026-09-18 08:00:19,2026-06-01
25/05/2026,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,,Doanh nghiệp,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,A,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-pvtrans-pacific-25052026.146.html,https://visrating.com/rating-results/report/rating-announcement-pvtrans-pacific-25052026.146.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-van-tai-dau-khi-thai-binh-duong.43.html,43,VIS Rating,2026-09-18 08:00:19,2026-05-25
22/05/2026,Ngân hàng TMCP Tiên Phong,,Định chế tài chính,Cập nhật,Doanh nghiệp,Dài hạn,AA-,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/202605_tpb_rating_announcement_vn.137.html,https://visrating.com/rating-results/report/202605_tpb_rating_announcement_en.137.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/ngan-hang-tmcp-tien-phong.4.html,4,VIS Rating,2026-09-18 08:00:19,2026-05-22
21/05/2026,Ngân hàng TMCP Tiên Phong,,Định chế tài chính,Giám sát theo dõi,Doanh nghiệp,Dài hạn,AA-,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/ngan-hang-tmcp-tien-phong.4.html,4,VIS Rating,2026-09-18 08:00:19,2026-05-21
15/05/2026,Ngân hàng TMCP Phương Đông,,Định chế tài chính,Kết thúc,Doanh nghiệp,Dài hạn,WR,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-ocb-15052026.138.html,https://visrating.com/rating-results/report/rating-announcement-ocb-15052026.138.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/ngan-hang-tmcp-phuong-dong.3.html,3,VIS Rating,2026-09-18 08:00:19,2026-05-15
15/05/2026,Công ty Cổ phần FECON,,Doanh nghiệp,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,BBB-,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/202605_FECON_rating_annoucement_vn.118.html,https://visrating.com/rating-results/report/202605_FECON_rating_annoucement_en.118.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-fecon.45.html,45,VIS Rating,2026-09-18 08:00:19,2026-05-15
14/05/2026,Công ty Cổ phần Chứng khoán VNDIRECT,,Định chế tài chính,Cập nhật,Doanh nghiệp,Dài hạn,A-,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/202605_VND_rating_announcement_vn.80.html,https://visrating.com/rating-results/report/202605_VND_rating_announcement_en.80.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-chung-khoan-vndirect.13.html,13,VIS Rating,2026-09-18 08:00:19,2026-05-14
13/05/2026,Công ty Cổ phần FECON,,Doanh nghiệp,Xếp hạng lần đầu,Công cụ nợ,Dài hạn,BBB-,Ổn định,FCN12601,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/202605_FECON_bond_rating_announcement_vn.135.html,https://visrating.com/rating-results/report/202605_FECON_bond_rating_announcement_en.135.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-fecon.45.html,45,VIS Rating,2026-09-18 08:00:19,2026-05-13
13/05/2026,Công ty Cổ phần Chứng khoán MB,,Định chế tài chính,Cập nhật,Doanh nghiệp,Dài hạn,A+,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/20260513_mbs_rating_announcement_vn-pdf.82.html,https://visrating.com/rating-results/report/20260513_mbs_rating_announcement_vn-pdf.82.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-chung-khoan-mb.15.html,15,VIS Rating,2026-09-18 08:00:19,2026-05-13
12/05/2026,Công ty Cổ phần Chứng khoán UP,,Định chế tài chính,Kết thúc,Doanh nghiệp,Dài hạn,WR,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/202605_ups_rating_announcement_vn.84.html,https://visrating.com/rating-results/report/202605_ups_rating_announcement_en.84.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-chung-khoan-up.14.html,14,VIS Rating,2026-09-18 08:00:19,2026-05-12
08/05/2026,Ngân hàng TMCP Lộc Phát Việt Nam,,Định chế tài chính,Cập nhật,Doanh nghiệp,Dài hạn,A+,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/202605_lpb_rating_announcement_vn-pdf.48.html,https://visrating.com/rating-results/report/202605_lpb_rating_announcement_en-pdf.48.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/ngan-hang-tmcp-loc-phat-viet-nam.2.html,2,VIS Rating,2026-09-18 08:00:19,2026-05-08
24/04/2026,Công ty Cổ phần Tập đoàn Gelex,,Doanh nghiệp,Giám sát theo dõi,Doanh nghiệp,Dài hạn,A,Tích cực,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-tap-doan-gelex.7.html,7,VIS Rating,2026-09-18 08:00:19,2026-04-24
22/04/2026,Ngân hàng TMCP Việt Á,,Định chế tài chính,Kết thúc,Doanh nghiệp,Dài hạn,WR,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/202604_vab_withdrawal_rating_announcement_vn.113.html,https://visrating.com/rating-results/report/202604_vab_withdrawal_rating_announcement_vn.113.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/ngan-hang-tmcp-viet-a.12.html,12,VIS Rating,2026-09-18 08:00:19,2026-04-22
22/04/2026,Ngân hàng TMCP Việt Á,,Định chế tài chính,Kết thúc,Công cụ nợ,Dài hạn,WR,,VABCLH2330001,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/202604_vab_withdrawal_rating_announcement_vn.112.html,https://visrating.com/rating-results/report/202604_vab_withdrawal_rating_announcement_en.112.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/ngan-hang-tmcp-viet-a.12.html,12,VIS Rating,2026-09-18 08:00:19,2026-04-22
22/04/2026,Ngân hàng TMCP Việt Á,,Định chế tài chính,Kết thúc,Công cụ nợ,Dài hạn,WR,,VABCLH2431001,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/202604_vab_withdrawal_rating_announcement_vn.111.html,https://visrating.com/rating-results/report/202604_vab_withdrawal_rating_announcement_en.111.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/ngan-hang-tmcp-viet-a.12.html,12,VIS Rating,2026-09-18 08:00:19,2026-04-22
21/04/2026,Công ty Cổ phần Tasco Auto,,Doanh nghiệp,Giám sát theo dõi,Doanh nghiệp,Dài hạn,BBB+,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-tasco-auto.28.html,28,VIS Rating,2026-09-18 08:00:19,2026-04-21
21/04/2026,Ngân hàng TMCP An Bình,,Định chế tài chính,Giám sát theo dõi,Doanh nghiệp,Dài hạn,A-,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/ngan-hang-tmcp-an-binh.6.html,6,VIS Rating,2026-09-18 08:00:19,2026-04-21
16/04/2026,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,,Doanh nghiệp,Xếp hạng lần đầu,Doanh nghiệp,Dài hạn,AA+,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/bao-cao-ket-qua-xep-hang-tin-nhiem-pvoil-16042026-SDq.119.html,https://visrating.com/rating-results/report/rating-announcement-pvoil-16042026-yDJ.119.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/tong-cong-ty-dau-viet-nam-cong-ty-co-phan.38.html,38,VIS Rating,2026-09-18 08:00:19,2026-04-16
10/04/2026,Công ty Cổ phần Dịch vụ Cáp treo Bà Nà,,Doanh nghiệp,Giám sát theo dõi,Doanh nghiệp,Dài hạn,BBB+,Ổn định,,,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/cong-ty-co-phan-cap-treo-ba-na.24.html,24,VIS Rating,2026-09-18 08:00:19,2026-04-10
08/04/2026,Công ty Cổ phần Chứng khoán Tiên Phong,,Định chế tài chính,Nâng bậc,Doanh nghiệp,Dài hạn,BBB+,Ổn định,,https://visrating.com/ket-qua-xep-hang-tin-nhiem/bao-cao/tps-bao-cao-ket-qua-xep-hang-tin-nhiem-20260408.114.html,https://visrating.com/rating-results/report/tps-rating-announcement-20260408.114.html,https://visrating.com/ket-qua-xep-hang-tin-nhiem/to-chuc/tien-phong-securities-corporation.21.html,21,VIS Rating,2026-09-18 08:00:19,2026-04-08
